sequence_name	is_uk	is_cog_uk	central_sample_id	secondary_identifier	sample_date	epi_week	country	adm1	is_surveillance	is_travel_history	travel_history	lineage	uk_lineage	del_lineage	phylotype
England_LSPA-35F48DC_2022	Y	Y	LSPA-35F48DC		2022-02-03	110	UK	UK-ENG	N			BA.1	UK26260	del_trans_245842	UK26260_1.6
England_LSPA-35F4915_2022	Y	Y	LSPA-35F4915		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK25827	del_trans_92649	UK25827_1
England_LSPA-35F2382_2022	Y	Y	LSPA-35F2382		2022-02-04	110	UK	UK-ENG	N			BA.1.1	UK28315	del_trans_151322	UK28315_1.4
England_LSPA-35F49D9_2022	Y	Y	LSPA-35F49D9		2022-02-03	110	UK	UK-ENG	N			BA.1	UK34777	del_trans_390341	UK34777_1.4
England_LSPA-35F4DFB_2022	Y	Y	LSPA-35F4DFB		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.72.1
England_LSPA-35F44F6_2022	Y	Y	LSPA-35F44F6		2022-02-04	110	UK	UK-ENG	N			BA.1	UK26899	del_trans_380658	UK26899_1
England_LSPA-3645756_2022	Y	Y	LSPA-3645756		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26685	del_trans_348082	UK26685_1.41.1
England_LSPA-3645871_2022	Y	Y	LSPA-3645871		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK40460	del_trans_95434	UK40460_1
England_MILK-364504C_2022	Y	Y	MILK-364504C		2022-02-09	111	UK	UK-ENG	N			BA.1.1	UK41619	del_trans_126714	UK41619_1
England_MILK-36454AA_2022	Y	Y	MILK-36454AA		2022-02-09	111	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_MILK-36451FE_2022	Y	Y	MILK-36451FE		2022-02-09	111	UK	UK-ENG	N			BA.1.1	UK33097	del_trans_119077	UK33097_1
England_LSPA-3644C0D_2022	Y	Y	LSPA-3644C0D		2022-02-08	111	UK	UK-ENG	N			BA.1	UK44760	del_trans_245843	UK44760_1.2.1
England_LSPA-3643FD8_2022	Y	Y	LSPA-3643FD8		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK28212	del_trans_115045	UK28212_1
England_LSPA-3644D55_2022	Y	Y	LSPA-3644D55		2022-02-07	111	UK	UK-ENG	N			BA.2	UK26836	del_trans_18239	UK26836_1
England_LSPA-3644AB8_2022	Y	Y	LSPA-3644AB8		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK40187	del_trans_78462	UK40187_1.1.1
England_LSPA-364404D_2022	Y	Y	LSPA-364404D		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26653	del_trans_339030	UK26653_1.16
England_LSPA-363A754_2022	Y	Y	LSPA-363A754		2022-02-08	111	UK	UK-ENG	N			BA.2	UK25641	del_trans_23788	UK25641_1.31.1.2
England_LSPA-363AA1F_2022	Y	Y	LSPA-363AA1F		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK41166	del_trans_117485	UK41166_1.1.1
England_LSPA-363A8BB_2022	Y	Y	LSPA-363A8BB		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25670	del_trans_51055	UK25670_1.91.1
England_LSPA-363A736_2022	Y	Y	LSPA-363A736		2022-02-08	111	UK	UK-ENG	N			BA.2	UK25640	del_trans_7085	UK25640_1.40
England_LSPA-363A7EB_2022	Y	Y	LSPA-363A7EB		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25827	del_trans_92649	UK25827_1
England_LSPA-363A4C6_2022	Y	Y	LSPA-363A4C6		2022-02-08	111	UK	UK-ENG	N			BA.1	UK26604	del_trans_329080	UK26604_1.424
England_LSPA-363A596_2022	Y	Y	LSPA-363A596		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK30061	del_trans_97007	UK30061_1.9.1
England_LSPA-363A824_2022	Y	Y	LSPA-363A824		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK28197	del_trans_114882	UK28197_1.1.1
England_LSPA-363A709_2022	Y	Y	LSPA-363A709		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_LSPA-363A851_2022	Y	Y	LSPA-363A851		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25670	del_trans_51055	UK25670_1.91.1
England_LSPA-363A62A_2022	Y	Y	LSPA-363A62A		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK30061	del_trans_97007	UK30061_1.9.1
England_LSPA-363A5E1_2022	Y	Y	LSPA-363A5E1		2022-02-08	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1.1437
England_LSPA-363A9A9_2022	Y	Y	LSPA-363A9A9		2022-02-07	111	UK	UK-ENG	N			BA.2	UK26836	del_trans_18239	UK26836_1
England_LSPA-363A815_2022	Y	Y	LSPA-363A815		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK30300	del_trans_114860	UK30300_1.1
England_LSPA-363A587_2022	Y	Y	LSPA-363A587		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.198
England_DHSC-CYN76WO_2022	Y	Y	DHSC-CYN76WO		2022-02-09	111	UK	UK-ENG	N			BA.1	UK26090	del_trans_180868	UK26090_1
England_MILK-35FA00B_2022	Y	Y	MILK-35FA00B		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26604	del_trans_329080	UK26604_1.470
England_MILK-35EB8F6_2022	Y	Y	MILK-35EB8F6		2022-02-06	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1.1437
England_MILK-35EB9A8_2022	Y	Y	MILK-35EB9A8		2022-02-07	111	UK	UK-ENG	N			BA.1	UK29000	del_trans_269138	UK29000_1.5.1
England_MILK-35F9BB0_2022	Y	Y	MILK-35F9BB0		2022-02-07	111	UK	UK-ENG	N			BA.1	UK46936	del_trans_373641	UK46936_1.1
England_MILK-35F86ED_2022	Y	Y	MILK-35F86ED		2022-02-07	111	UK	UK-ENG	N			BA.2	UK25641	del_trans_23788	UK25641_1.31.1.1
England_MILK-35F8674_2022	Y	Y	MILK-35F8674		2022-02-07	111	UK	UK-ENG	N			BA.2	UK25641	del_trans_23788	UK25641_1.31.1.1
England_MILK-35F889C_2022	Y	Y	MILK-35F889C		2022-02-07	111	UK	UK-ENG	N			BA.2	UK25641	del_trans_23788	UK25641_1.31.1.1
England_MILK-35EBA5A_2022	Y	Y	MILK-35EBA5A		2022-02-06	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.125
England_LSPA-35FDB8F_2022	Y	Y	LSPA-35FDB8F		2022-02-03	110	UK	UK-ENG	N			BA.1	UK26097	del_trans_183498	UK26097_1.11
England_LSPA-35FE025_2022	Y	Y	LSPA-35FE025		2022-02-03	110	UK	UK-ENG	N			BA.2	UK38047	del_trans_32949	UK38047_1
England_LSPA-35FE08F_2022	Y	Y	LSPA-35FE08F		2022-02-03	110	UK	UK-ENG	N			BA.1	UK34038	del_trans_281329	UK34038_1
England_LSPA-35FDE3B_2022	Y	Y	LSPA-35FDE3B		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK29522	del_trans_68243	UK29522_1
England_LSPA-35FDF29_2022	Y	Y	LSPA-35FDF29		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1.73.4
England_LSPA-35FDF74_2022	Y	Y	LSPA-35FDF74		2022-02-03	110	UK	UK-ENG	N			BA.1	UK26308	del_trans_254096	UK26308_1.2.10
England_LSPA-35FDB52_2022	Y	Y	LSPA-35FDB52		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1.283
England_LSPA-35FE070_2022	Y	Y	LSPA-35FE070		2022-02-04	110	UK	UK-ENG	N			BA.1	UK28548	del_trans_198114	UK28548_1.1
England_LSPA-35FDFED_2022	Y	Y	LSPA-35FDFED		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_MILK-35FF08E_2022	Y	Y	MILK-35FF08E		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1.87
England_LSPA-35FE104_2022	Y	Y	LSPA-35FE104		2022-02-02	110	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.76.2.1.1
England_LSPA-35FDFCF_2022	Y	Y	LSPA-35FDFCF		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK40766	del_trans_105197	UK40766_1
England_LSPA-35FE0AD_2022	Y	Y	LSPA-35FE0AD		2022-02-03	110	UK	UK-ENG	N			BA.1	UK28491	del_trans_191004	UK28491_1.19
England_LSPA-35FDF38_2022	Y	Y	LSPA-35FDF38		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.125
England_LSPA-35F994D_2022	Y	Y	LSPA-35F994D		2022-02-02	110	UK	UK-ENG	N			BA.1.1	UK29522	del_trans_68243	UK29522_1
England_LSPA-35FE061_2022	Y	Y	LSPA-35FE061		2022-02-02	110	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.105
England_LSPA-35FDE95_2022	Y	Y	LSPA-35FDE95		2022-02-03	110	UK	UK-ENG	N			BA.1.1	UK27918	del_trans_105523	UK27918_1.6.1.1
England_LSPA-35F996B_2022	Y	Y	LSPA-35F996B		2022-02-02	110	UK	UK-ENG	N			BA.1.1	UK25877	del_trans_100978	UK25877_1
England_MILK-35FFEC0_2022	Y	Y	MILK-35FFEC0		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1.427
England_MILK-35FFFAF_2022	Y	Y	MILK-35FFFAF		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK41192	del_trans_118209	UK41192_1
England_MILK-36002DE_2022	Y	Y	MILK-36002DE		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK27824	del_trans_95410	UK27824_1.20.2
England_MILK-35FFEEE_2022	Y	Y	MILK-35FFEEE		2022-02-08	111	UK	UK-ENG	N			BA.2	UK25640	del_trans_7085	UK25640_1
England_LSPA-360149B_2022	Y	Y	LSPA-360149B		2022-02-05	110	UK	UK-ENG	N			BA.1	UK26653	del_trans_339030	UK26653_1.16
England_MILK-360011D_2022	Y	Y	MILK-360011D		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK28197	del_trans_114882	UK28197_1.1.1.3
England_MILK-3600362_2022	Y	Y	MILK-3600362		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK28959	del_trans_58562	UK28959_1
England_MILK-3600414_2022	Y	Y	MILK-3600414		2022-02-08	111	UK	UK-ENG	N			BA.2	UK26836	del_trans_18239	UK26836_1.3
England_MILK-35FFF54_2022	Y	Y	MILK-35FFF54		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_MILK-36002ED_2022	Y	Y	MILK-36002ED		2022-02-07	111	UK	UK-ENG	N			BA.1	UK43913	del_trans_195290	UK43913_1.2
England_MILK-3600229_2022	Y	Y	MILK-3600229		2022-02-07	111	UK	UK-ENG	N			BA.1	UK22668	del_trans_164955	UK22668_1.13
England_MILK-36003CC_2022	Y	Y	MILK-36003CC		2022-02-07	111	UK	UK-ENG	N			BA.1	UK45761	del_trans_296046	
England_LSPA-36014B9_2022	Y	Y	LSPA-36014B9		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_MILK-35FFFBE_2022	Y	Y	MILK-35FFFBE		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK28315	del_trans_151322	UK28315_1.2
England_MILK-3600423_2022	Y	Y	MILK-3600423		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.231
England_MILK-3600238_2022	Y	Y	MILK-3600238		2022-02-08	111	UK	UK-ENG	N			BA.1	UK34028	del_trans_279778	UK34028_1.1
England_MILK-3600177_2022	Y	Y	MILK-3600177		2022-02-08	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1.1437
England_MILK-35FFFDC_2022	Y	Y	MILK-35FFFDC		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1.1223
England_MILK-360021A_2022	Y	Y	MILK-360021A		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK28197	del_trans_114882	UK28197_1.1.1.3
England_MILK-360002F_2022	Y	Y	MILK-360002F		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK27774	del_trans_86850	UK27774_1
England_MILK-35FFF36_2022	Y	Y	MILK-35FFF36		2022-02-06	111	UK	UK-ENG	N			BA.1.1	UK25830	del_trans_92854	UK25830_1
England_MILK-360007A_2022	Y	Y	MILK-360007A		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK27824	del_trans_95410	UK27824_1.20.2
England_MILK-360039F_2022	Y	Y	MILK-360039F		2022-02-06	111	UK	UK-ENG	N			BA.1.1	UK25830	del_trans_92854	UK25830_1
England_MILK-36000A7_2022	Y	Y	MILK-36000A7		2022-02-08	111	UK	UK-ENG	N			BA.1	UK26070	del_trans_165224	UK26070_1.144.1
England_LSPA-36010E2_2022	Y	Y	LSPA-36010E2		2022-02-07	111	UK	UK-ENG	N			BA.1	UK34028	del_trans_279778	UK34028_1.1
England_MILK-35FFF72_2022	Y	Y	MILK-35FFF72		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26308	del_trans_254096	UK26308_1.22.7
England_MILK-35FFF27_2022	Y	Y	MILK-35FFF27		2022-02-08	111	UK	UK-ENG	N			BA.1	UK33567	del_trans_196528	UK33567_1
England_MILK-35FFF09_2022	Y	Y	MILK-35FFF09		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK33135	del_trans_120985	UK33135_1
England_MILK-360012C_2022	Y	Y	MILK-360012C		2022-02-08	111	UK	UK-ENG	N			BA.2	UK25640	del_trans_7085	UK25640_1.71
England_MILK-36001B3_2022	Y	Y	MILK-36001B3		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.96.1.1
England_MILK-3600089_2022	Y	Y	MILK-3600089		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1.1223
England_MILK-35FFFCD_2022	Y	Y	MILK-35FFFCD		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_MILK-360005C_2022	Y	Y	MILK-360005C		2022-02-08	111	UK	UK-ENG	N			BA.1	UK28521	del_trans_195588	UK28521_1.4.1
England_MILK-3600D28_2022	Y	Y	MILK-3600D28		2022-02-08	111	UK	UK-ENG	N			BA.2	UK36492	del_trans_13001	UK36492_1
England_LSPA-360111C_2022	Y	Y	LSPA-360111C		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25771	del_trans_64710	UK25771_1
England_MILK-3600168_2022	Y	Y	MILK-3600168		2022-02-08	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1.440.1
England_MILK-3600326_2022	Y	Y	MILK-3600326		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25866	del_trans_99536	UK25866_1.1.1.1.2
England_MILK-36002FC_2022	Y	Y	MILK-36002FC		2022-02-07	111	UK	UK-ENG	N			BA.1	UK34076	del_trans_286193	UK34076_1
England_MILK-36000F2_2022	Y	Y	MILK-36000F2		2022-02-08	111	UK	UK-ENG	N			BA.2	UK25640	del_trans_7085	UK25640_1
England_LSPA-3601149_2022	Y	Y	LSPA-3601149		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK30061	del_trans_97007	UK30061_1.9
England_MILK-3600010_2022	Y	Y	MILK-3600010		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK33185	del_trans_121634	UK33185_1
England_MILK-3600335_2022	Y	Y	MILK-3600335		2022-02-08	111	UK	UK-ENG	N			BA.1	UK34755	del_trans_389340	UK34755_1
England_LSPA-3601440_2022	Y	Y	LSPA-3601440		2022-02-07	111	UK	UK-ENG	N			BA.2	UK36545	del_trans_13438	UK36545_1
England_MILK-36001D1_2022	Y	Y	MILK-36001D1		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK40699	del_trans_102902	UK40699_1
England_MILK-3600292_2022	Y	Y	MILK-3600292		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK28177	del_trans_114741	UK28177_1.1
England_LSPA-36014E6_2022	Y	Y	LSPA-36014E6		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26260	del_trans_245842	UK26260_1
England_MILK-3615458_2022	Y	Y	MILK-3615458		2022-02-08	111	UK	UK-ENG	N			BA.1	UK45342	del_trans_278167	UK45342_1.3
England_MILK-36158B6_2022	Y	Y	MILK-36158B6		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK41325	del_trans_121656	
England_MILK-3615494_2022	Y	Y	MILK-3615494		2022-02-08	111	UK	UK-ENG	N			BA.2	UK25641	del_trans_23788	UK25641_1
England_MILK-361584D_2022	Y	Y	MILK-361584D		2022-02-08	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1.301
England_LSPA-3618112_2022	Y	Y	LSPA-3618112		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25805	del_trans_110316	UK25805_1.52
England_LSPA-3617EA3_2022	Y	Y	LSPA-3617EA3		2022-02-07	111	UK	UK-ENG	N			BA.1	UK28967	del_trans_257354	UK28967_1.65
England_LSPA-3617D4C_2022	Y	Y	LSPA-3617D4C		2022-02-07	111	UK	UK-ENG	N			BA.1	UK28467	del_trans_183842	UK28467_1.63
England_MILK-3616DE3_2022	Y	Y	MILK-3616DE3		2022-02-08	111	UK	UK-ENG	N			BA.1	UK45342	del_trans_278167	UK45342_1.3
England_MILK-3616D2F_2022	Y	Y	MILK-3616D2F		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK28315	del_trans_151322	UK28315_1
England_MILK-3616F1A_2022	Y	Y	MILK-3616F1A		2022-02-08	111	UK	UK-ENG	N			BA.1	UK26260	del_trans_245842	UK26260_1.7
England_LSPA-36181C7_2022	Y	Y	LSPA-36181C7		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK41293	del_trans_121039	UK41293_1
England_LSPA-3617DB5_2022	Y	Y	LSPA-3617DB5		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26121	del_trans_194969	UK26121_1.6
England_LSPA-3617EEF_2022	Y	Y	LSPA-3617EEF		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25773	del_trans_65527	UK25773_1.71
England_MILK-3611234_2022	Y	Y	MILK-3611234		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26475	del_trans_281450	UK26475_1
England_MILK-3614082_2022	Y	Y	MILK-3614082		2022-02-04	110	UK	UK-ENG	N			BA.1	UK26410	del_trans_265289	UK26410_1.4.1.1
England_MILK-3613E4D_2022	Y	Y	MILK-3613E4D		2022-02-07	111	UK	UK-ENG	N			BA.2	UK26844	del_trans_19334	UK26844_1.1
England_MILK-3610E7D_2022	Y	Y	MILK-3610E7D		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.208.1
England_MILK-3613C07_2022	Y	Y	MILK-3613C07		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26062	del_trans_159428	UK26062_1.271.1
England_MILK-3614143_2022	Y	Y	MILK-3614143		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26657	del_trans_340118	UK26657_1.2
England_MILK-3612DBA_2022	Y	Y	MILK-3612DBA		2022-02-08	111	UK	UK-ENG	N			BA.1	UK26070	del_trans_165224	UK26070_1.144.1.1
England_MILK-3613F77_2022	Y	Y	MILK-3613F77		2022-02-07	111	UK	UK-ENG	N			BA.1	UK45391	del_trans_281078	UK45391_1.2.1
England_MILK-3613DF5_2022	Y	Y	MILK-3613DF5		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK32954	del_trans_99284	UK32954_1.9
England_MILK-3613BBF_2022	Y	Y	MILK-3613BBF		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK27774	del_trans_86850	UK27774_1.70
England_MILK-3612AB3_2022	Y	Y	MILK-3612AB3		2022-02-08	111	UK	UK-ENG	N			BA.2	UK38047	del_trans_32949	UK38047_1
England_MILK-3613EE3_2022	Y	Y	MILK-3613EE3		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26070	del_trans_165224	UK26070_1.34
England_MILK-3613DD7_2022	Y	Y	MILK-3613DD7		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1
England_MILK-3613E89_2022	Y	Y	MILK-3613E89		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.89
England_MILK-3612DAB_2022	Y	Y	MILK-3612DAB		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.230.1
England_LSPA-36145CF_2022	Y	Y	LSPA-36145CF		2022-02-05	110	UK	UK-ENG	N			BA.1	UK28491	del_trans_191004	UK28491_1
England_LSPA-361435C_2022	Y	Y	LSPA-361435C		2022-02-05	110	UK	UK-ENG	N			BA.1.1	UK25805	del_trans_110316	UK25805_1.52
England_LSPA-36164B1_2022	Y	Y	LSPA-36164B1		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK30061	del_trans_97007	UK30061_1.9.1
England_LSPA-36142D7_2022	Y	Y	LSPA-36142D7		2022-02-04	110	UK	UK-ENG	N			BA.1	UK28527	del_trans_195843	UK28527_1.3
England_MILK-360F6C4_2022	Y	Y	MILK-360F6C4		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25830	del_trans_92854	UK25830_1.1
England_LSPA-3614592_2022	Y	Y	LSPA-3614592		2022-02-05	110	UK	UK-ENG	N			BA.1	UK28571	del_trans_201470	UK28571_1.5
England_LSPA-361440E_2022	Y	Y	LSPA-361440E		2022-02-05	110	UK	UK-ENG	N			BA.2	UK26836	del_trans_18239	UK26836_1.3
England_LSPA-361444A_2022	Y	Y	LSPA-361444A		2022-02-05	110	UK	UK-ENG	N			BA.2	UK36540	del_trans_13372	UK36540_1
England_LSPA-3616114_2022	Y	Y	LSPA-3616114		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26681	del_trans_344847	UK26681_1.765.1.1
England_MILK-360F776_2022	Y	Y	MILK-360F776		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-361427D_2022	Y	Y	LSPA-361427D		2022-02-05	110	UK	UK-ENG	N			BA.2	UK27810	del_trans_11352	UK27810_1.3
England_LSPA-361432F_2022	Y	Y	LSPA-361432F		2022-02-05	110	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.83
England_LSPA-3614574_2022	Y	Y	LSPA-3614574		2022-02-05	110	UK	UK-ENG	N			BA.1	UK26682	del_trans_344854	UK26682_1.18
England_MILK-360F98F_2022	Y	Y	MILK-360F98F		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25830	del_trans_92854	UK25830_1
England_LSPA-36161E7_2022	Y	Y	LSPA-36161E7		2022-02-07	111	UK	UK-ENG	N			BA.1	UK29047	del_trans_275864	UK29047_1
England_MILK-360FA13_2022	Y	Y	MILK-360FA13		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25830	del_trans_92854	UK25830_1
England_MILK-360FA6E_2022	Y	Y	MILK-360FA6E		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK27576	del_trans_56774	UK27576_1
England_LSPA-36143D4_2022	Y	Y	LSPA-36143D4		2022-02-05	110	UK	UK-ENG	N			BA.1	UK44760	del_trans_245843	UK44760_1.2.1
England_LSPA-36141DA_2022	Y	Y	LSPA-36141DA		2022-02-05	110	UK	UK-ENG	N			BA.1.1	UK28248	del_trans_147117	UK28248_1
England_LSPA-361419E_2022	Y	Y	LSPA-361419E		2022-02-05	110	UK	UK-ENG	N			BA.1.1	UK40460	del_trans_95434	UK40460_1
England_LSPA-3616211_2022	Y	Y	LSPA-3616211		2022-02-07	111	UK	UK-ENG	N			BA.2	UK26819	del_trans_15991	UK26819_1
England_ALDP-361490F_2022	Y	Y	ALDP-361490F		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26050	del_trans_157167	UK26050_1.2
England_MILK-360F9BC_2022	Y	Y	MILK-360F9BC		2022-02-07	111	UK	UK-ENG	N			BA.1	UK26397	del_trans_263599	UK26397_1
England_LSPA-3614671_2022	Y	Y	LSPA-3614671		2022-02-04	110	UK	UK-ENG	N			AY.4	UK11893	del_trans_470951	UK11893_1.227.1.1.1.1.1.4.4.504.1.2.5.1.11.1.1
England_LSPA-361425F_2022	Y	Y	LSPA-361425F		2022-02-05	110	UK	UK-ENG	N			BA.1.1	UK25771	del_trans_64710	UK25771_1.452
England_MILK-361ACB5_2022	Y	Y	MILK-361ACB5		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK28315	del_trans_151322	UK28315_1.1.1
England_MILK-3611F79_2022	Y	Y	MILK-3611F79		2022-02-08	111	UK	UK-ENG	N			BA.1	UK43959	del_trans_199972	UK43959_1.1.1
England_MILK-36138D6_2022	Y	Y	MILK-36138D6		2022-02-08	111	UK	UK-ENG	N			BA.1	UK29494	del_trans_351789	UK29494_1.2
England_MILK-3610350_2022	Y	Y	MILK-3610350		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK28091	del_trans_113803	UK28091_1
England_ALDP-360A66F_2022	Y	Y	ALDP-360A66F		2022-02-07	111	UK	UK-ENG	N			BA.2	UK25641	del_trans_23788	UK25641_1
England_MILK-36105C3_2022	Y	Y	MILK-36105C3		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25670	del_trans_51055	UK25670_1.91.1
England_MILK-36105A5_2022	Y	Y	MILK-36105A5		2022-02-08	111	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1.231
England_MILK-3607C51_2022	Y	Y	MILK-3607C51		2022-02-08	111	UK	UK-ENG	N			BA.1	UK29494	del_trans_351789	UK29494_1.2
England_MILK-3605172_2022	Y	Y	MILK-3605172		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25771	del_trans_64710	UK25771_1
England_MILK-3607B09_2022	Y	Y	MILK-3607B09		2022-02-07	111	UK	UK-ENG	N			None	UK32256	del_trans_16203	UK32256_1
England_MILK-36086F8_2022	Y	Y	MILK-36086F8		2022-02-09	111	UK	UK-ENG	N			BA.1	UK26383	del_trans_257199	UK26383_1.232
England_LSPA-360B0E8_2022	Y	Y	LSPA-360B0E8		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25773	del_trans_65527	UK25773_1.30
England_LSPA-360B3C1_2022	Y	Y	LSPA-360B3C1		2022-02-05	110	UK	UK-ENG	N			BA.1.1	UK25785	del_trans_83225	UK25785_1
England_LSPA-360B17C_2022	Y	Y	LSPA-360B17C		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25946	del_trans_106779	UK25946_1.2
England_LSPA-360B1F4_2022	Y	Y	LSPA-360B1F4		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25667	del_trans_50661	UK25667_1.73
England_LSPA-3608F1B_2022	Y	Y	LSPA-3608F1B		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK29522	del_trans_68243	UK29522_1
England_LSPA-360B1D6_2022	Y	Y	LSPA-360B1D6		2022-02-07	111	UK	UK-ENG	N			BA.1.1	UK25805	del_trans_110316	UK25805_1.52
England_LSPA-360B394_2022	Y	Y	LSPA-360B394		2022-02-07	111	UK	UK-ENG	N			BA.1	UK47217	del_trans_383297	UK47217_1.2
