sequence_name,is_uk,is_cog_uk,central_sample_id,secondary_identifier,sample_date,epi_week,country,adm1,is_surveillance,is_travel_history,travel_history,uk_lineage,del_lineage,phylotype,lineage,SH-alrt,UFbootstrap,lineages_version,status,note,sequencing_centre
_England_NORW-318D692_2022_,Y,Y,NORW-318D692,,2022-01-10,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3189D4E_2022_,Y,Y,NORW-3189D4E,,2022-01-03,106,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318AD76_2022_,Y,Y,NORW-318AD76,,2022-01-03,106,UK,UK-ENG,Y,,,UK34703,del_trans_495591,UK34703_1.1,B.1.1,100,97,2020-05-19,passed_qc,,NORW
_England_NORW-31928A4_2022_,Y,Y,NORW-31928A4,,2022-01-18,108,UK,UK-ENG,Y,,,UK54990,del_trans_464849,UK54990_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-319267D_2022_,Y,Y,NORW-319267D,,2022-01-03,106,UK,UK-ENG,Y,,,UK26682,del_trans_455549,UK26682_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-319698F_2022_,Y,Y,NORW-319698F,,2022-01-18,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-318F9FF_2022_,Y,Y,NORW-318F9FF,,2022-01-03,106,UK,UK-ENG,Y,,,UK29455,del_trans_455560,UK29455_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3195E61_2022_,Y,Y,NORW-3195E61,,2022-01-04,106,UK,UK-ENG,Y,,,UK25773,del_trans_157092,UK25773_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31914C6_2022_,Y,Y,NORW-31914C6,,2022-01-03,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3184D3B_2022_,Y,Y,NORW-3184D3B,,2022-01-12,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1523,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31970EA_2022_,Y,Y,NORW-31970EA,,2022-01-17,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3184E00_2022_,Y,Y,NORW-3184E00,,2022-01-03,106,UK,UK-ENG,Y,,,UK29035,del_trans_381117,UK29035_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3195B1E_2022_,Y,Y,NORW-3195B1E,,2022-01-17,108,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3195E8C_2022_,Y,Y,NORW-3195E8C,,2022-01-19,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31954F8_2022_,Y,Y,NORW-31954F8,,2022-01-02,106,UK,UK-ENG,Y,,,UK20278,del_trans_678427,UK20278_1.6.1.2.2,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3191827_2022_,Y,Y,NORW-3191827,,2022-01-02,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31924E0_2022_,Y,Y,NORW-31924E0,,2022-01-02,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.286,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318F05D_2022_,Y,Y,NORW-318F05D,,2022-01-03,106,UK,UK-ENG,Y,,,UK27746,del_trans_170030,UK27746_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318FB28_2022_,Y,Y,NORW-318FB28,,2022-01-02,106,UK,UK-ENG,Y,,,UK26682,del_trans_455549,UK26682_1.40.1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-318F42F_2022_,Y,Y,NORW-318F42F,,2022-01-11,107,UK,UK-ENG,Y,,,UK26890,del_trans_491863,UK26890_1.4,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318D613_2022_,Y,Y,NORW-318D613,,2022-01-01,105,UK,UK-ENG,Y,,,UK45139,del_trans_362789,UK45139_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31847A2_2022_,Y,Y,NORW-31847A2,,2022-01-02,106,UK,UK-ENG,Y,,,UK26070,del_trans_268133,UK26070_1.21,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318E16C_2022_,Y,Y,NORW-318E16C,,2022-01-05,106,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-318A6B4_2022_,Y,Y,NORW-318A6B4,,2022-01-01,105,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318A02D_2022_,Y,Y,NORW-318A02D,,2022-01-03,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318F4CA_2022_,Y,Y,NORW-318F4CA,,2022-01-03,106,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1.446,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31870B1_2022_,Y,Y,NORW-31870B1,,2022-01-03,106,UK,UK-ENG,Y,,,UK25781,del_trans_169900,UK25781_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318FBD1_2022_,Y,Y,NORW-318FBD1,,2022-01-16,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.426,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318E07B_2022_,Y,Y,NORW-318E07B,,2022-01-04,106,UK,UK-ENG,Y,,,UK25680,del_trans_144594,UK25680_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318D45D_2022_,Y,Y,NORW-318D45D,,2022-01-01,105,UK,UK-ENG,Y,,,UK26082,del_trans_276103,UK26082_1.76,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3184D57_2022_,Y,Y,NORW-3184D57,,2022-01-02,106,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318FC8A_2022_,Y,Y,NORW-318FC8A,,2022-01-03,106,UK,UK-ENG,Y,,,UK25781,del_trans_169900,UK25781_1.206,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3187C60_2022_,Y,Y,NORW-3187C60,,2022-01-04,106,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1.114,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31875F4_2022_,Y,Y,NORW-31875F4,,2022-01-04,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.1174,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31909C3_2022_,Y,Y,NORW-31909C3,,2022-01-06,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1207,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318C2B4_2022_,Y,Y,NORW-318C2B4,,2022-01-03,106,UK,UK-ENG,Y,,,UK27076,del_trans_520108,UK27076_1.3,B.1.1,84,89,2020-05-19,passed_qc,,NORW
_England_NORW-318D3A3_2022_,Y,Y,NORW-318D3A3,,2022-01-16,108,UK,UK-ENG,Y,,,UK30055,del_trans_498625,UK30055_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318CBD7_2022_,Y,Y,NORW-318CBD7,,2022-01-04,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3191A5F_2022_,Y,Y,NORW-3191A5F,,2022-01-19,108,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.65.2.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3184E48_2022_,Y,Y,NORW-3184E48,,2022-01-14,107,UK,UK-ENG,Y,,,UK27906,del_trans_199806,UK27906_1.1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-3189BDD_2022_,Y,Y,NORW-3189BDD,,2022-01-03,106,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-3197AE0_2022_,Y,Y,NORW-3197AE0,,2022-01-02,106,UK,UK-ENG,Y,,,UK26176,del_trans_343348,UK26176_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3189F20_2022_,Y,Y,NORW-3189F20,,2022-01-03,106,UK,UK-ENG,Y,,,UK26210,del_trans_347623,UK26210_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3192065_2022_,Y,Y,NORW-3192065,,2022-01-02,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318DB9D_2022_,Y,Y,NORW-318DB9D,,2022-01-12,107,UK,UK-ENG,Y,,,UK46952,del_trans_485475,,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31964E8_2022_,Y,Y,NORW-31964E8,,2022-01-18,108,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1.174,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3189A09_2022_,Y,Y,NORW-3189A09,,2022-01-03,106,UK,UK-ENG,Y,,,UK26604,del_trans_439338,UK26604_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318D9AD_2022_,Y,Y,NORW-318D9AD,,2022-01-04,106,UK,UK-ENG,Y,,,UK25987,del_trans_246865,UK25987_1.7,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3195189_2022_,Y,Y,NORW-3195189,,2022-01-02,106,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.4.4.134.23.66,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-318D506_2022_,Y,Y,NORW-318D506,,2022-01-12,107,UK,UK-ENG,Y,,,UK43950,del_trans_303543,UK43950_1.2,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31969D5_2022_,Y,Y,NORW-31969D5,,2022-01-02,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318CABC_2022_,Y,Y,NORW-318CABC,,2022-01-13,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31916A8_2022_,Y,Y,NORW-31916A8,,2022-01-02,106,UK,UK-ENG,Y,,,UK26666,del_trans_451817,UK26666_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3195197_2022_,Y,Y,NORW-3195197,,2022-01-18,108,UK,UK-ENG,Y,,,UK29455,del_trans_455560,UK29455_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-318C631_2022_,Y,Y,NORW-318C631,,2022-01-02,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-319190A_2022_,Y,Y,NORW-319190A,,2022-01-02,106,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1.12,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-318D37A_2022_,Y,Y,NORW-318D37A,,2022-01-15,107,UK,UK-ENG,Y,,,UK26062,del_trans_262210,UK26062_1.24.1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31901BD_2022_,Y,Y,NORW-31901BD,,2022-01-01,105,UK,UK-ENG,Y,,,UK26383,del_trans_363872,UK26383_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318D1C1_2022_,Y,Y,NORW-318D1C1,,2022-01-02,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-318ACA0_2022_,Y,Y,NORW-318ACA0,,2022-01-03,106,UK,UK-ENG,Y,,,UK26383,del_trans_363872,UK26383_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31910E6_2022_,Y,Y,NORW-31910E6,,2022-01-05,106,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3189FD9_2022_,Y,Y,NORW-3189FD9,,2022-01-16,108,UK,UK-ENG,Y,,,UK40685,del_trans_197542,UK40685_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-3195F60_2022_,Y,Y,NORW-3195F60,,2022-01-18,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318C8A0_2022_,Y,Y,NORW-318C8A0,,2022-01-03,106,UK,UK-ENG,Y,,,UK33989,del_trans_374382,UK33989_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318EAE2_2022_,Y,Y,NORW-318EAE2,,2022-01-03,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.442,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318FBFD_2022_,Y,Y,NORW-318FBFD,,2022-01-06,106,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.8.7.15.1.171.1.1.1.20.2.5,B.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31901CB_2022_,Y,Y,NORW-31901CB,,2022-01-07,106,UK,UK-ENG,Y,,,UK47489,del_trans_505165,UK47489_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318F673_2022_,Y,Y,NORW-318F673,,2022-01-04,106,UK,UK-ENG,Y,,,UK43832,del_trans_279435,UK43832_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-3197031_2022_,Y,Y,NORW-3197031,,2022-01-20,108,UK,UK-ENG,Y,,,UK26070,del_trans_268133,UK26070_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3184ACB_2022_,Y,Y,NORW-3184ACB,,2022-01-12,107,UK,UK-ENG,Y,,,UK26410,del_trans_372320,UK26410_1.5,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318D64D_2022_,Y,Y,NORW-318D64D,,2022-01-03,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-318C5A3_2022_,Y,Y,NORW-318C5A3,,2022-01-03,106,UK,UK-ENG,Y,,,UK26423,del_trans_376249,UK26423_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318E306_2022_,Y,Y,NORW-318E306,,2022-01-15,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1831.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3192A79_2022_,Y,Y,NORW-3192A79,,2022-01-02,106,UK,UK-ENG,Y,,,UK13852,del_trans_565337,UK13852_1.2.1.1.23.3.16,B.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318C409_2022_,Y,Y,NORW-318C409,,2022-01-03,106,UK,UK-ENG,Y,,,UK26070,del_trans_268133,UK26070_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31951C1_2022_,Y,Y,NORW-31951C1,,2022-01-01,105,UK,UK-ENG,Y,,,UK25667,del_trans_140659,UK25667_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-318F023_2022_,Y,Y,NORW-318F023,,2022-01-14,107,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1350,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-31892AC_2022_,Y,Y,NORW-31892AC,,2022-01-04,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.147,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-318FDFB_2022_,Y,Y,NORW-318FDFB,,2022-01-03,106,UK,UK-ENG,Y,,,UK11893,del_trans_584172,UK11893_1.227.1.1.1.1.1.8.7.15.1.33.105.1.1.16.2.4.1.1.3,B.1,100,98,2020-05-19,passed_qc,,NORW
_England_NORW-3196DFD_2022_,Y,Y,NORW-3196DFD,,2022-01-02,106,UK,UK-ENG,Y,,,UK26420,del_trans_375127,UK26420_1.3,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-319141D_2022_,Y,Y,NORW-319141D,,2022-01-03,106,UK,UK-ENG,Y,,,UK28483,del_trans_293222,UK28483_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318E1A3_2022_,Y,Y,NORW-318E1A3,,2022-01-06,106,UK,UK-ENG,Y,,,UK34352,del_trans_440423,UK34352_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-318D4DC_2022_,Y,Y,NORW-318D4DC,,2022-01-03,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.61,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3189546_2022_,Y,Y,NORW-3189546,,2022-01-04,106,UK,UK-ENG,Y,,,UK26383,del_trans_363872,UK26383_1.69,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-318F3E7_2022_,Y,Y,NORW-318F3E7,,2022-01-04,106,UK,UK-ENG,Y,,,UK26052,del_trans_261563,UK26052_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318D296_2022_,Y,Y,NORW-318D296,,2022-01-03,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318C0C4_2022_,Y,Y,NORW-318C0C4,,2022-01-06,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318CB66_2022_,Y,Y,NORW-318CB66,,2022-01-14,107,UK,UK-ENG,Y,,,UK28493,del_trans_295479,UK28493_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-3196E8A_2022_,Y,Y,NORW-3196E8A,,2022-01-01,105,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31923FF_2022_,Y,Y,NORW-31923FF,,2022-01-04,106,UK,UK-ENG,Y,,,UK25860,del_trans_192601,UK25860_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31909B5_2022_,Y,Y,NORW-31909B5,,2022-01-03,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318E24F_2022_,Y,Y,NORW-318E24F,,2022-01-05,106,UK,UK-ENG,Y,,,UK26883,del_trans_490429,UK26883_1.3,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-31872A1_2022_,Y,Y,NORW-31872A1,,2022-01-02,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.433,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3195BAB_2022_,Y,Y,NORW-3195BAB,,2022-01-02,106,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3184DBA_2022_,Y,Y,NORW-3184DBA,,2022-01-04,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318DB48_2022_,Y,Y,NORW-318DB48,,2022-01-03,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1.153,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3192E2F_2022_,Y,Y,NORW-3192E2F,,2022-01-04,106,UK,UK-ENG,Y,,,UK26761,del_trans_479115,UK26761_1.3,B.1.1.14,100,77,2020-05-19,passed_qc,,NORW
_England_NORW-318C0E0_2022_,Y,Y,NORW-318C0E0,,2022-01-02,106,UK,UK-ENG,Y,,,UK45345,del_trans_386239,UK45345_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318D8E6_2022_,Y,Y,NORW-318D8E6,,2022-01-14,107,UK,UK-ENG,Y,,,UK25771,del_trans_156261,UK25771_1.111,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318E81F_2022_,Y,Y,NORW-318E81F,,2022-01-01,105,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3197502_2022_,Y,Y,NORW-3197502,,2022-01-02,106,UK,UK-ENG,Y,,,UK33630,del_trans_310679,UK33630_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-318CDB9_2022_,Y,Y,NORW-318CDB9,,2022-01-03,106,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-3190A27_2022_,Y,Y,NORW-3190A27,,2022-01-04,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318DB3A_2022_,Y,Y,NORW-318DB3A,,2022-01-04,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318987D_2022_,Y,Y,NORW-318987D,,2022-01-02,106,UK,UK-ENG,Y,,,UK26253,del_trans_351344,UK26253_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3189273_2022_,Y,Y,NORW-3189273,,2022-01-13,107,UK,UK-ENG,Y,,,UK31456,del_trans_481371,UK31456_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3184A5A_2022_,Y,Y,NORW-3184A5A,,2022-01-12,107,UK,UK-ENG,Y,,,UK26073,del_trans_273650,UK26073_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31906C6_2022_,Y,Y,NORW-31906C6,,2022-01-02,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,96,2020-05-19,passed_qc,,NORW
_England_NORW-3195692_2022_,Y,Y,NORW-3195692,,2022-01-19,108,UK,UK-ENG,Y,,,UK26479,del_trans_392525,UK26479_1.1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-319790E_2022_,Y,Y,NORW-319790E,,2022-01-02,106,UK,UK-ENG,Y,,,UK31169,del_trans_398395,UK31169_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-318F89C_2022_,Y,Y,NORW-318F89C,,2022-01-03,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-31918FC_2022_,Y,Y,NORW-31918FC,,2022-01-18,108,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1.1524,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-318C2C2_2022_,Y,Y,NORW-318C2C2,,2022-01-16,108,UK,UK-ENG,Y,,,UK28489,del_trans_294448,UK28489_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318A57E_2022_,Y,Y,NORW-318A57E,,2022-01-02,106,UK,UK-ENG,Y,,,UK26308,del_trans_360651,UK26308_1,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3182EBD_2022_,Y,Y,NORW-3182EBD,,2022-01-02,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,94,2020-05-19,passed_qc,,NORW
_England_NORW-31872BF_2022_,Y,Y,NORW-31872BF,,2022-01-05,106,UK,UK-ENG,Y,,,UK26883,del_trans_490429,UK26883_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3192C69_2022_,Y,Y,NORW-3192C69,,2022-01-02,106,UK,UK-ENG,Y,,,UK26678,del_trans_453047,UK26678_1.12,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3191570_2022_,Y,Y,NORW-3191570,,2022-01-03,106,UK,UK-ENG,Y,,,UK31170,del_trans_398450,UK31170_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3191BA3_2022_,Y,Y,NORW-3191BA3,,2022-01-02,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,95,2020-05-19,passed_qc,,NORW
_England_NORW-318AF4A_2022_,Y,Y,NORW-318AF4A,,2022-01-01,105,UK,UK-ENG,Y,,,UK25641,del_trans_55611,UK25641_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3196F0A_2022_,Y,Y,NORW-3196F0A,,2022-01-02,106,UK,UK-ENG,Y,,,UK26681,del_trans_455542,UK26681_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318FB36_2022_,Y,Y,NORW-318FB36,,2022-01-04,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3187DC2_2022_,Y,Y,NORW-3187DC2,,2022-01-03,106,UK,UK-ENG,Y,,,UK26197,del_trans_346662,UK26197_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318A29C_2022_,Y,Y,NORW-318A29C,,2022-01-04,106,UK,UK-ENG,Y,,,UK26397,del_trans_370594,UK26397_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318C75C_2022_,Y,Y,NORW-318C75C,,2022-01-04,106,UK,UK-ENG,Y,,,UK22668,del_trans_267855,UK22668_1.1134,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318475D_2022_,Y,Y,NORW-318475D,,2022-01-04,106,UK,UK-ENG,Y,,,UK26052,del_trans_261563,UK26052_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318DBC7_2022_,Y,Y,NORW-318DBC7,,2022-01-04,106,UK,UK-ENG,Y,,,UK34105,del_trans_398941,UK34105_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3192560_2022_,Y,Y,NORW-3192560,,2022-01-03,106,UK,UK-ENG,Y,,,UK29024,del_trans_380191,UK29024_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-318E215_2022_,Y,Y,NORW-318E215,,2022-01-05,106,UK,UK-ENG,Y,,,UK28485,del_trans_293828,UK28485_1.11,B.1.1,100,99,2020-05-19,passed_qc,,NORW
_England_NORW-3187032_2022_,Y,Y,NORW-3187032,,2022-01-03,106,UK,UK-ENG,Y,,,UK32007,del_trans_311533,UK32007_1,B.1.1,100,100,2020-05-19,passed_qc,,NORW
_England_NORW-3191EBE_2022_,Y,Y,NORW-3191EBE,,2022-01-19,108,UK,UK-ENG,Y,,,UK26393,del_trans_369814,UK26393_1.16,B.1.1,100,96,2020-05-19,passed_qc,,NORW
